name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'03a05Wa';3.060000;1.300876e+000;2.308780e+001;-9.653693e+000;1.515643e-002;4.201338e-002;8.386628e-001;-3.422405e+001;-1.664725e+001;8.914604e+000;-3.644908e+000;0;0;0;0;0;0;9.648572e+002;1.234619e+003;-1.404977e+002;1.818123e+003;-1.371139e+002;2.785099e+003;-1.399295e+002
'03a05Wa';3.070000;8.495238e-001;1.901728e+001;-8.485312e+000;1.201003e-002;4.248684e-002;4.883929e-001;-2.746766e+001;-1.446455e+001;1.065879e+001;1.502011e+000;3.563990e+001;0;4.828395e+000;3.688540e+000;2.134610e+001;1.915858e+001;8.683216e+002;1.087485e+003;-7.950697e+001;1.791412e+003;-7.245559e+001;2.733215e+003;-7.804861e+001
'03a05Wa';3.080000;6.334645e-001;1.099881e+001;-4.544393e+000;1.329370e-005;2.735234e-002;2.803602e-001;-1.608407e+001;-5.560776e+000;1.600636e+001;1.928910e+000;3.570346e+001;0;3.449222e+000;5.028486e+000;2.246279e+001;1.949396e+001;8.341979e+002;7.894753e+002;-1.753498e+001;1.986154e+003;-9.362107e+000;2.689009e+003;-1.495514e+001
'03a05Wa';3.090000;6.907470e-001;3.794219e+000;1.623903e+000;1.580587e-002;2.241359e-002;3.179198e-001;-3.380959e+000;-9.221820e-001;1.782034e+001;3.062386e+000;3.579699e+001;6.051431e-004;2.070048e+000;7.371904e+000;2.489622e+001;2.167301e+001;1.055287e+003;9.388467e+002;-1.535844e+001;2.204687e+003;-9.744052e+000;2.888684e+003;-1.340158e+001
'03a05Wa';3.100000;1.100702e+000;-3.776032e+000;1.049522e+001;3.762851e-002;1.212745e-002;6.993496e-001;8.528199e+000;-1.575225e+000;2.280624e+001;3.111831e+000;3.577063e+001;3.327042e-002;1.602585e+000;8.271084e+000;2.716665e+001;2.395002e+001;9.424357e+002;1.119154e+003;-1.402376e+001;2.062313e+003;-1.144574e+001;2.800182e+003;-1.211078e+001
'03a05Wa';3.110000;1.545113e+000;-6.935949e+000;1.589695e+001;6.812438e-002;1.216643e-002;1.045931e+000;1.481185e+001;-8.821723e+000;2.647180e+001;3.071759e+000;3.560960e+001;6.593570e-002;2.514296e+000;7.561908e+000;3.125173e+001;2.327345e+001;5.791149e+002;1.307368e+003;0;1.700642e+003;-1.146909e+001;2.709534e+003;-8.778927e+000
'03a05Wa';3.120000;1.925001e+000;-7.795554e+000;1.850435e+001;9.269879e-002;8.084499e-003;1.134557e+000;1.642854e+001;-1.435314e+001;2.937856e+001;-1.400349e+000;3.524645e+001;8.625255e-002;2.622018e+000;5.522859e+000;2.906446e+001;1.951415e+001;5.780214e+002;1.279421e+003;0;1.699589e+003;-9.287850e+000;2.680872e+003;-3.517809e+000
'03a05Wa';3.130000;2.029070e+000;-8.979256e+000;1.943537e+001;9.806476e-002;6.559556e-003;1.002858e+000;1.433097e+001;-1.268186e+001;2.964659e+001;-3.024941e+000;3.461267e+001;6.069318e-002;1.791938e+000;2.598312e+000;2.444878e+001;1.378510e+001;9.140031e+002;1.127415e+003;-1.196451e+001;2.033089e+003;-3.740128e+000;2.885258e+003;1.446787e+000
'03a05Wa';3.140000;1.978953e+000;-8.104639e+000;1.696472e+001;9.759954e-002;3.159630e-003;1.098305e+000;1.162048e+001;-1.184864e+001;3.269738e+001;-4.240162e+000;3.424525e+001;4.173928e-002;9.749033e-001;1.107043e+000;1.819746e+001;1.161015e+001;1.269642e+003;8.488147e+002;-7.497634e+001;2.318979e+003;-6.681026e+001;3.136816e+003;-6.497855e+001
'03a05Wa';3.150000;1.773851e+000;-4.451974e+000;1.220246e+001;8.602568e-002;1.044826e-003;1.295740e+000;9.921427e+000;-1.394365e+001;3.762434e+001;-1.732540e+000;0;0;0;0;0;0;1.198902e+003;7.378948e+002;-1.368017e+002;2.205537e+003;-1.324956e+002;3.016620e+003;-1.328638e+002
'03a05Wa';3.160000;1.506599e+000;8.275432e-001;5.537539e+000;7.825849e-002;6.423277e-003;1.204866e+000;9.840856e+000;-1.954168e+001;4.328519e+001;2.878727e+000;0;0;0;0;0;0;1.108372e+003;5.738939e+002;-201;2.082520e+003;-201;2.972690e+003;-201
'03a05Wa';3.170000;1.091175e+000;4.575196e+000;1.832830e+000;5.972950e-002;1.413311e-002;8.945259e-001;1.172469e+001;-2.367458e+001;4.512568e+001;8.909993e+000;0;0;0;0;0;0;1.058294e+003;4.557749e+002;-201;2.010017e+003;-201;2.945307e+003;-201
'03a05Wa';3.180000;6.609694e-001;-6.136420e-001;8.772985e+000;3.562462e-002;8.360604e-003;5.129995e-001;1.923425e+001;-1.596145e+001;3.960856e+001;1.186017e+001;0;0;0;0;0;0;8.136882e+002;7.097419e+002;-201;1.786795e+003;-201;2.741271e+003;-201
'03a05Wa';3.190000;3.018241e-001;-1.157975e+001;1.935997e+001;8.097998e-003;-4.105303e-003;3.022259e-001;2.669718e+001;4.591726e-001;3.295881e+001;1.284181e+001;0;0;0;0;0;0;6.010369e+002;1.037450e+003;-201;1.609711e+003;-201;2.437452e+003;-201
'03a05Wa';3.200000;1.200360e-001;-1.739854e+001;2.663884e+001;-5.614597e-003;-4.905217e-003;1.395400e-001;2.703806e+001;1.235392e+001;2.196356e+001;8.598542e+000;0;0;0;0;0;0;3.842347e+002;1.387102e+003;-201;1.391514e+003;-201;2.192011e+003;-201
'03a05Wa';3.210000;7.253166e-002;-1.819447e+001;2.674007e+001;-1.485506e-002;3.038300e-003;5.705722e-002;2.015933e+001;1.403283e+001;1.504873e+001;4.408190e+000;0;0;0;0;0;0;4.870038e+002;1.574102e+003;-201;1.246049e+003;-201;2.144721e+003;-201
'03a05Wa';3.220000;4.665859e-002;-1.351706e+001;2.506618e+001;-2.827310e-002;1.645160e-002;4.170113e-002;9.721775e+000;6.210363e+000;7.231592e+000;1.862183e+000;0;0;0;0;0;0;5.211232e+002;1.454631e+003;-201;1.218254e+003;-201;2.280820e+003;-201
'03a05Wa';3.230000;6.084269e-002;-1.050535e+001;2.370198e+001;-3.888122e-002;2.273132e-002;9.843619e-003;4.543292e+000;-1.323199e+000;8.930901e+000;4.707327e+000;0;0;0;0;0;0;6.704133e+002;1.358341e+003;-201;1.351958e+003;-201;2.442681e+003;-201
'03a05Wa';3.240000;1.876857e-001;4.296824e-001;1.798396e+001;-1.776574e-002;2.624512e-002;5.726823e-002;-8.717815e-001;-1.288645e+001;8.662097e+000;4.207521e+000;0;0;0;0;0;0;7.902923e+002;1.169135e+003;-201;1.683811e+003;-201;2.672382e+003;-201
'03a05Wa';3.250000;3.466082e-001;8.395446e+000;1.265382e+001;1.954106e-002;2.443339e-002;9.397299e-002;-2.142829e+000;-2.334244e+001;4.768818e+000;-9.586493e-002;0;0;0;0;0;0;9.345969e+002;1.207425e+003;-201;1.807005e+003;-201;2.750198e+003;-201
'03a05Wa';3.260000;5.476097e-001;1.271812e+001;5.853603e+000;4.175778e-002;2.164029e-002;1.546507e-001;-3.616256e+000;-2.496797e+001;1.521293e-002;-4.924925e+000;0;0;0;0;0;0;9.659760e+002;1.194800e+003;-201;1.847227e+003;-201;2.711698e+003;-201
'03a05Wa';3.270000;6.508996e-001;1.022075e+001;4.957367e+000;4.828863e-002;1.898782e-002;1.680275e-001;-2.878728e+000;-2.174608e+001;-1.625090e+000;-5.008483e+000;0;0;0;0;0;0;9.519172e+002;1.109081e+003;-201;1.806454e+003;-201;2.665132e+003;-201
'03a05Wa';3.280000;6.901367e-001;1.007465e+001;3.867354e+000;3.988716e-002;1.999981e-002;1.864157e-001;-5.443303e+000;-1.771478e+001;1.179535e+000;-3.613970e+000;0;0;0;0;0;0;9.693841e+002;1.056812e+003;-201;1.847080e+003;-201;2.722481e+003;-201
'03a05Wa';3.290000;6.451227e-001;9.136428e+000;7.229175e+000;4.799264e-002;1.660407e-002;1.706283e-001;-5.270040e+000;-1.816860e+001;-5.173450e-001;-3.757717e+000;0;0;0;0;0;0;9.952027e+002;1.044589e+003;-201;1.832654e+003;-201;2.731321e+003;-201
'03a05Wa';3.300000;5.110931e-001;7.847275e+000;9.250134e+000;4.986149e-002;1.303859e-002;1.549542e-001;-3.525654e+000;-1.834912e+001;-2.530945e+000;-3.728541e+000;0;0;0;0;0;0;1.024098e+003;1.074808e+003;-201;1.812857e+003;-201;2.694027e+003;-201
'03a05Wa';3.310000;3.658462e-001;4.102012e+000;1.225022e+001;5.378551e-002;9.688783e-003;1.183096e-001;2.099465e+000;-1.594745e+001;-3.746666e+000;-3.554128e+000;0;0;0;0;0;0;1.024316e+003;1.226360e+003;-201;1.725550e+003;-201;2.605401e+003;-201
'03a05Wa';3.320000;2.083393e-001;2.776447e+000;1.583513e+001;5.147022e-002;1.343894e-002;8.364412e-002;6.021139e+000;-1.452005e+001;-3.405715e+000;-1.051880e+000;0;0;0;0;0;0;1.071586e+003;1.270530e+003;-201;1.672868e+003;-201;2.515914e+003;-201
'03a05Wa';3.330000;1.119558e-001;-7.765162e-001;1.794119e+001;3.313294e-002;2.167214e-002;4.004795e-002;7.450082e+000;-8.100601e+000;-6.753123e-001;3.587578e+000;0;0;0;0;0;0;8.662034e+002;1.330902e+003;-201;1.531644e+003;-201;2.462478e+003;-201
'03a05Wa';3.340000;6.266098e-002;-5.279213e+000;2.034618e+001;9.102387e-004;2.318805e-002;2.356554e-002;7.507775e+000;-1.375033e+000;8.850353e-001;8.735156e+000;0;0;0;0;0;0;6.939258e+002;1.277822e+003;-201;1.435810e+003;-201;2.353148e+003;-201
'03a05Wa';3.350000;5.270823e-002;-7.419048e+000;2.028826e+001;-1.920638e-002;1.998096e-002;1.256820e-002;8.488082e+000;1.898475e+000;1.817778e+000;9.641460e+000;0;0;0;0;0;0;4.696398e+002;1.258466e+003;-201;1.357676e+003;-201;2.366375e+003;-201
'03a05Wa';3.360000;6.798407e-002;-3.652220e+000;1.706036e+001;-1.637291e-002;2.351552e-002;1.154827e-002;7.995613e+000;-3.852289e+000;-1.272948e+000;9.711835e-001;0;0;0;0;0;0;4.917490e+002;1.273095e+003;-201;1.400634e+003;-201;2.298497e+003;-201
'03a05Wa';3.370000;7.624219e-002;1.895121e+000;1.549750e+001;1.576902e-003;3.177403e-002;1.054394e-002;8.625219e+000;-1.081873e+001;-5.338930e+000;-4.823020e+000;0;0;0;0;0;0;5.033324e+002;1.287997e+003;-201;1.450288e+003;-201;2.304974e+003;-201
'03a05Wa';3.380000;8.631025e-002;2.120165e+000;1.540030e+001;-1.086855e-003;3.846470e-002;1.106919e-002;8.840079e+000;-1.325555e+001;-6.525435e+000;-5.832430e+000;0;0;0;0;0;0;5.109781e+002;1.342374e+003;-201;1.455325e+003;-201;2.198228e+003;-201
'03a05Wa';3.390000;8.509097e-002;-7.309064e-001;1.835826e+001;-8.822153e-003;3.507094e-002;9.486736e-003;1.133754e+001;-1.160113e+001;-6.692679e+000;-4.084219e+000;0;0;0;0;0;0;5.875120e+002;1.338395e+003;-201;1.483129e+003;-201;2.558137e+003;-201
